,STATEFP,COUNTYFP,TRACTCE,GEOID,GEOID_2020,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,SPL_EJI_CBM,RPL_EJI_CBM,E_MINRTY,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,E_POV200,EPL_POV200,E_NOHSDP,EPL_NOHSDP,E_UNEMP,EPL_UNEMP,E_RENTER,EPL_RENTER,E_HOUBDN,EPL_HOUBDN,E_UNINSUR,EPL_UNINSUR,E_NOINT,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,E_AGE65,EPL_AGE65,E_AGE17,EPL_AGE17,E_DISABL,EPL_DISABL,E_LIMENG,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,E_MOBILE,EPL_MOBILE,E_GROUPQ,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,E_OZONE,EPL_OZONE,E_PM,EPL_PM,E_DSLPM,EPL_DSLPM,E_TOTCR,EPL_TOTCR,SPL_EBM_DOM1,RPL_EBM_DOM1,E_NPL,EPL_NPL,E_TRI,EPL_TRI,E_TSD,EPL_TSD,E_RMP,EPL_RMP,E_COAL,EPL_COAL,E_LEAD,EPL_LEAD,SPL_EBM_DOM2,RPL_EBM_DOM2,E_PARK,EPL_PARK,E_HOUAGE,EPL_HOUAGE,E_WLKIND,EPL_WLKIND,SPL_EBM_DOM3,RPL_EBM_DOM3,E_RAIL,EPL_RAIL,E_ROAD,EPL_ROAD,E_AIRPRT,EPL_AIRPRT,SPL_EBM_DOM4,RPL_EBM_DOM4,E_IMPWTR,EPL_IMPWTR,F_IMPWTR,SPL_EBM_DOM5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,E_ASTHMA,EPL_ASTHMA,F_ASTHMA,E_CANCER,EPL_CANCER,F_CANCER,E_CHD,EPL_CHD,F_CHD,E_MHLTH,EPL_MHLTH,F_MHLTH,E_DIABETES,EPL_DIABETES,F_DIABETES,F_HVM,RPL_HVM,E_NEHD,EPL_NEHD,SPL_CBM_DOM1,RPL_CBM_DOM1,E_BURN,EPL_BURN,E_SMOKE,EPL_SMOKE,SPL_CBM_DOM2,RPL_CBM_DOM2,E_CFLD,EPL_CFLD,F_CFLD,E_DRGT,EPL_DRGT,F_DRGT,E_HRCN,EPL_HRCN,F_HRCN,E_RFLD,EPL_RFLD,F_RFLD,E_SWND,EPL_SWND,F_SWND,E_TRND,EPL_TRND,F_TRND,SPL_CBM_DOM3,RPL_CBM_DOM3,SPL_CBM,RPL_CBM,AFAM,E_AFAM,HISP,E_HISP,ASIAN,E_ASIAN,AIAN,E_AIAN,NHPI,E_NHPI,TWOMORE,E_TWOMORE,OTHERRACE,E_OTHERRACE,Tribe_PCT_Tract,Tribe_Flag
STATEFP,1.0,0.22137128520615748,0.04239005536682547,0.9999828623597683,0.9999829594335553,-0.016892493986572818,-0.06933740840820325,-0.004905816000421587,-0.009438588580286372,-0.008010528775510192,-0.0564384617800276,-0.05323232952675525,-0.009779942347448403,-0.008478207551716516,-0.14027882993584245,-0.1463592193501237,-0.1463592193501237,-0.1463592193501237,-0.002470034136030539,-0.00433306591400852,-0.06506305356649925,-0.04979701591135457,-0.05715692648302901,-0.07225182732550384,-0.0396669611248439,-0.0418232719711193,-0.06874286778901546,-0.06814472243598038,0.07969431763912206,0.039905270113455266,0.050422513393072445,0.06135424345996559,-0.02709601913644066,-0.02673792989794542,-0.04033782643474993,0.002147879951826288,0.0466957501789549,0.03607519309651761,0.025945568844876036,0.03587406187900653,-0.10988542508420056,-0.11294985927467004,-0.030106091334833503,-0.034917932066334055,0.0022277363355377583,0.04225992354674017,0.007861996228756758,-0.012275215847011559,0.022810715484366455,0.023763739575857687,-0.042326841981444305,-0.042387002519852224,-0.23556410013303114,-0.16067077015481207,-0.24554139223928156,-0.10833175765115542,-0.019071730909125062,-0.07224174687715366,-0.031828783622888546,-0.05179802763378155,-0.15655816752569504,-0.139411690602286,0.013552164536257313,0.027509795794728845,0.016662660709684574,0.04761558480902643,-0.14730296327254558,-0.11120668715276036,-0.031933224373858385,-0.010269958375398697,0.040673645590529224,0.04837369787384541,-0.0015487624962984483,-4.946907438353689e-05,-0.01881154520846334,-0.019560854057786604,-0.05729480650242514,0.0606901885057492,0.005756056149425512,0.0019273242470424887,-0.10850280308786137,0.10792706550026078,0.10494131976114826,0.11092301281114139,0.0328738518265864,0.057547804917632846,-0.04449550775446627,-0.04189754033674407,-0.00677239020128207,0.024382669250955273,0.03381850244171916,0.039109234441325004,0.02684283533625558,0.03650046907157834,0.05384747835081615,0.03650046907157834,0.03650046907157834,-0.0492996777165801,-0.04545488690782358,0.09661082172990955,0.09772324148990293,0.08550682906002482,-0.0008459225092954311,0.03457119482846925,0.029034543938354626,0.023346526040747682,0.053283336336924274,0.04736127733247682,0.057581367024630195,0.054365324846632763,0.031547347418661824,0.021158897120719226,0.010117304146417675,0.0148389832202535,0.06771098381480295,0.06771098381480864,-0.014628283299924454,-0.03887326122868372,-0.03887326122868372,-0.03887326122868372,-0.05941472244587247,-0.050192225343860954,0.01682376503170845,0.04377331834662038,0.026003283916822932,0.03593013795992663,0.0015561130554637742,-0.015386144892249926,-0.025373671732304544,-0.3742294845079892,-0.374812954076074,-0.2378967460323099,-0.015930578132473637,0.09952264796892583,0.2003121142028165,0.010938887599741709,0.060309990494996385,0.07640040592976631,0.188132291973957,0.24004317649664625,0.012665894914383363,0.001095367460902384,-0.004733738813938664,0.009909162406438682,-0.003349297169961042,0.02013511311828843,-0.00856007570652893,-0.001388367070208314,-0.007854333051640914,-0.008426732561920058,-0.12900650613858086,-0.13433323659802776,-0.10915285319447128,-0.11596571338948079,0.012260713423093351,0.018222668305393003,-0.022592410379603845,-0.019620450967301608,-0.008626813527565773,0.00681842783544953,-0.017414696042443667,-0.01114435100453917,0.050443528015246646,0.10808436739910636
COUNTYFP,0.22137128520615748,1.0,-0.009889849752739863,0.22707668681568152,0.22699721435765863,-0.02367846415339688,0.028922326963191292,-0.004511001838096808,0.019864462992703776,0.01947417861953344,0.0037286100669923655,0.005976794627357557,0.04213050851118781,0.04270048626184167,0.056079799691039246,0.0617772028552688,0.0617772028552688,0.0617772028552688,0.056574224568767685,0.055330606715290644,0.04007267002389312,0.04264045817939056,-0.018754188674348977,-0.029959146752886707,0.010310863251236034,0.015917321636923925,0.009814389682486139,0.011793802702906059,0.16748956212717864,0.14700104925371044,0.0537452180161433,0.046535468233520685,0.058375786571718866,0.05935086849783292,-0.06611512544975393,-0.06386145289077769,0.06148711794474408,0.06640284164918138,0.015314942317004997,0.01660258512461848,-0.022294065086627398,-0.028004660868872943,-0.007304713527463205,-0.004084593781207057,0.014967506413490216,0.022582242646336376,0.006209817828858516,-0.0461212246301899,-0.015391733427800744,-0.013695966909505818,0.04518598123550423,0.04631409467337244,-0.06047793668360169,-0.04979918042529127,-0.11078176832639108,-0.007620519533918229,-0.09851898794187218,-0.06297893729313979,0.07926409560678926,0.06328369425189587,-0.02399359890184729,-0.023999775083360503,-0.03604471578261081,-0.046485384004005315,-0.01798816624354108,-0.006095662250536772,-0.1187803356836076,-0.1110065763903948,0.018927049653283224,0.04181281035669585,0.0007139374675918392,-0.0019249761733290084,0.0019388391107569738,0.0032891688454480244,-0.042669827132399384,-0.04346806158109845,-0.07406918756765157,0.07465366387287392,-0.06365706755607821,-0.06211258586133312,-0.07866769474888449,0.07474030563258366,0.036621096235007866,0.03739610646803067,0.002532290224925204,0.012312168946024236,-0.002110794927809989,-0.002666714450970035,0.0029448057467557627,0.006352986152508144,0.010409344993796851,0.01164703055101768,-0.08967537914234829,-0.08413586662529789,-0.06187927733565663,-0.08413586662529789,-0.08413586662529789,-0.03754276482862672,-0.0405141299707769,-0.026787534094664216,-0.04511868110484575,-0.046179852602526605,-0.06869694806420064,-0.06646030065996723,-0.051981731841249774,0.012186434038794486,0.02275518003424123,0.023046640713249095,0.09699890828902229,0.10358867789324135,0.078588686805018,0.13101430489361196,0.12882070032454435,0.10408769075197906,0.035153945616875557,0.03515394561687595,-0.10712389036638471,-0.11001674189986668,-0.11001674189986668,-0.11001674189986668,-0.024475120778742733,-0.03394873931607185,-0.08860326594063189,-0.0947613120957908,-0.09744073464880557,-0.09556626700695975,-0.004548121766833625,0.0008212028962926055,0.028696594255570904,-0.008269919807036173,0.029608704551737017,0.06700804770787572,0.04614296944886226,0.10927588674096118,0.18568295437836022,0.02693686635106916,0.04627371401500651,0.08435177666217605,0.05804094120819645,0.09537661864720223,0.006643471049340361,0.04940728706459841,0.05474042508230528,0.06997796423315367,0.1415153981218599,0.15142163719590013,0.06376568855065672,0.051696525284610585,0.08603346805186879,0.10562984153545173,0.01022435574095222,0.021558889922421665,-0.06477920686562844,-0.07393542784483265,-0.03536986119302465,-0.0355671862225859,-0.033749990984169954,-0.03197334050621396,-0.040637289021298414,-0.033059233721689514,-0.03540119570501747,-0.03158101295919447,-0.008731981998999537,-0.08154388735992377
TRACTCE,0.04239005536682547,-0.009889849752739863,1.0,0.0422946280677023,0.0422711939234706,-0.10722050638828938,-0.19101280787393932,-0.05320362898906421,0.034037342088370615,0.04494642575603501,-0.06898467803122274,-0.068832494930497,0.0798776233896676,0.08723440591213608,-0.13775148098682047,-0.16364500739194598,-0.16364500739194598,-0.16364500739194598,0.02378488174421537,0.044016015442233866,0.030098512883556316,0.06940177937709144,-0.011172738512820487,-0.012484918679995264,-0.15511947239930313,-0.14602484124678247,-0.15247240990339214,-0.15204705327155518,-0.004760415191106163,0.0033390581165862986,0.15308969700751202,0.15764455684140427,-0.007094875430954645,-0.002896249522211048,0.1010571862780374,0.14327271557717408,-0.0016823087646819467,-0.00467181921055571,0.1270988565728458,0.128920486816436,-0.09598984729258933,-0.13484939880827648,0.06904680510130329,0.06506368500609742,0.1957844821177819,0.208844221727319,0.043206349494520235,0.045998394562644575,0.1840309863280547,0.17851520246334787,0.03661154140114628,0.04076637479610943,-0.06782819183702292,-0.1051002219415074,-0.09243775191382089,-0.11411296095083538,-0.2456660736739714,-0.29788624980628603,-0.16223705993134907,-0.15510357735051758,-0.24715780723690073,-0.25395938932690837,-0.039142282233397,-0.025407392291651707,-0.1280289910491131,-0.08480074840699482,-0.14274493015551437,-0.13172379267911813,-0.07014004871076975,-0.0006910161230557679,0.01690937446678506,0.05691835150211013,0.008945990007355806,0.00875536469342417,-0.08679718848112601,-0.08274286373677114,-0.2551055716056474,0.2577388516372773,0.028816364603581137,0.015168919359954283,-0.25116899679783183,0.2574726540067476,0.29615160429437676,0.2925301903432203,-0.11660390428354869,-0.06464339373740871,-0.2422003096178773,-0.23364601228815657,-0.016490282809391826,0.10220993415647524,-0.06146401629465541,-0.04782416479935721,-0.10179581747798146,-0.08456307765177623,-0.039416430589873305,-0.08456307765177623,-0.08456307765177623,-0.1438783861599362,-0.14799478722146991,0.05486277298958816,0.06538428046208425,0.051060713428635045,0.1395496344248267,0.1701731787687908,0.14263508911977724,0.20517813500286844,0.21451011822739205,0.2104538362878611,-0.0028782613586298155,0.006951975491994212,-0.015378802072601238,0.12870886283853475,0.15383600483426374,0.11426849744939868,0.16376910364555858,0.1637691036455569,-0.020112181035968606,-0.015958158029385903,-0.015958158029385903,-0.015958158029385903,0.010900417415630404,0.05055075021368052,0.09017148923109061,0.09521878084038438,0.1026542913894591,0.10010550264750215,-0.01381534554429466,-0.030215065901015074,-0.04762712886408674,-0.037480554842749064,-0.05139931180053242,-0.01947183584736974,-0.05847381805077451,-0.04036249488225412,0.034153891674361656,-0.03268654168687923,-0.021383399943165744,0.09676870727354285,0.05665017574547169,0.08032219939116544,-0.027947777244441495,0.21519505104654055,0.23524038075038714,0.2220262096670062,0.05694688225750537,0.05569389703895069,0.10750000135202165,0.10254623635925633,-0.0757595981074759,-0.06149199816117555,-0.1160188552964531,-0.11069272417509253,-0.05124277584310198,-0.058136073529634284,0.08667363497889828,0.10377318838101134,-0.036439981799569185,-0.03028396773043358,-0.09721999093580957,-0.06254636240227587,-0.04890906755798018,-0.040776608143125906,0.05153282704560107,0.0357804182579431
GEOID,0.9999828623597683,0.22707668681568152,0.0422946280677023,1.0,0.9999996193113215,-0.01701829040847775,-0.06905580106258621,-0.004927966657423891,-0.00929892072418339,-0.007875216753471132,-0.05633194086815413,-0.05311648830315893,-0.009498900256433341,-0.00819537676694244,-0.13971927899525835,-0.14575533133523513,-0.14575533133523513,-0.14575533133523513,-0.0021104658072783047,-0.003978078956848791,-0.06471315898325966,-0.04945303325178527,-0.057189293569588705,-0.07233197448673691,-0.03954611520794606,-0.04166377984523806,-0.06858151618299331,-0.06797182375783853,0.08062678212505292,0.04076886602123887,0.05068788965137317,0.06155804879552989,-0.026688867451612128,-0.026325098802710573,-0.04069038304109375,0.0017466907821087276,0.04701186536740846,0.03643804091417905,0.026005625754889444,0.03592736221607675,-0.10986276356783306,-0.1129593118685406,-0.030105343916314073,-0.03488983117682647,0.0023226565047443685,0.04234300029123186,0.007890146576382078,-0.012545474210740523,0.02268384371584172,0.0236459722822158,-0.041978771239037205,-0.042031665197380684,-0.2355922015670864,-0.16074494750795468,-0.24587117227918204,-0.10821960784322814,-0.01966746318647437,-0.07253555940083024,-0.031286570191753495,-0.05132610283508202,-0.15647944012611575,-0.13935887396280808,0.01330446997590166,0.02717585144690059,0.016521821411244343,0.04750398415163676,-0.1478314984485174,-0.11174028753176342,-0.031767911082252145,-0.009991813294568717,0.04061747770772122,0.0482902699614371,-0.0015340593702453755,-2.8534097363047845e-05,-0.0190533583260721,-0.019806470332773638,-0.05767987872962139,0.06107389698270403,0.005348179953994235,0.00153459131690694,-0.10883985673511594,0.1082404411887626,0.10502053606440863,0.11099805614396697,0.03283789083728865,0.05753741853498351,-0.04444731420588078,-0.04185655081015321,-0.006744085039220713,0.02438824601179095,0.033831830335809075,0.039122700564879334,0.02623681387091244,0.035915145313313857,0.05340259834803015,0.035915145313313857,0.035915145313313857,-0.04946475528389835,-0.04564447909893618,0.09629890405809327,0.09729475387010798,0.08508946288260731,-0.001273084547888151,0.03410563677240343,0.028667450562411736,0.023392504086306762,0.053351004708013613,0.047439650256535015,0.05810417053208148,0.054934551344422954,0.031993530501371034,0.021952804064319,0.010914535401784086,0.015473307705283098,0.06783388585152897,0.06783388585153317,-0.01527995385509836,-0.039506632711132424,-0.039506632711132424,-0.039506632711132424,-0.059479143243688755,-0.05032914750277537,0.01624371402452907,0.043114247112039504,0.025354199025516055,0.03527788277965467,0.0015248955971482981,-0.015358561257129137,-0.025156315468883892,-0.3737206361321237,-0.37406567061079,-0.23711916728169175,-0.015617994063853578,0.10005913656114736,0.20117915718480817,0.011091031399038559,0.06050982105526589,0.0768179637889172,0.18821592375946655,0.24028413459675474,0.01268802768880658,0.00140890912864797,-0.004377499352430751,0.010338896046646171,-0.002453742797264525,0.02105765626887057,-0.0081441763113146,-0.0010591787386210229,-0.0073035675081323005,-0.00775202833128763,-0.1287512252845162,-0.13399882028439936,-0.10939727034063391,-0.11625744481047724,0.012021947581223496,0.017974219959494473,-0.022771395275075993,-0.019792496894880395,-0.008871363492371009,0.006599218891525793,-0.01761209902665617,-0.011326869868013189,0.05032423505948021,0.10775396467792793
GEOID_2020,0.9999829594335553,0.22699721435765863,0.0422711939234706,0.9999996193113215,1.0,-0.0170264247545109,-0.0690453665245711,-0.0049298955952338285,-0.009293661635585471,-0.00787018789521071,-0.05632278275194721,-0.05310772960144944,-0.009542883755185338,-0.008239303504490427,-0.13969335359059507,-0.1457333761862636,-0.1457333761862636,-0.1457333761862636,-0.0020727910292091625,-0.003934347079901479,-0.06468534978462911,-0.04942208434881648,-0.05719080418637802,-0.07233938484722953,-0.03953855214082141,-0.041650295776289946,-0.06858714743092513,-0.06797472479191638,0.0806607740673444,0.04081805195358133,0.05071054831007587,0.06157972829788977,-0.026658991104647187,-0.02629485786902334,-0.04068858204201314,0.0017365556515798262,0.047018606432063306,0.036449949566219,0.026030306682725466,0.0359531118581074,-0.10985556447083968,-0.11297080020418065,-0.030097262197797837,-0.03487721768035096,0.002367727792878983,0.042400139705275626,0.007885668376234401,-0.012568346156635405,0.022710105469993844,0.023672331074721248,-0.04194521002573944,-0.04199709013089579,-0.23558389589963724,-0.16082742620171567,-0.2458117459438423,-0.108177959461415,-0.019631066445368085,-0.07249767903749982,-0.031233709369195516,-0.05125218237597379,-0.15645658178085212,-0.139339583062472,0.013304949837368555,0.027172423002185125,0.016476000448826234,0.04745201450202804,-0.14786249395533174,-0.11178880269030457,-0.03176702373193485,-0.009990411173262976,0.040618643120238634,0.04829451894855283,-0.0015332752308208067,-2.7811004870026395e-05,-0.019092514421657523,-0.0198481298070655,-0.05772968076230621,0.061125308252291365,0.005296441159758515,0.0014847800396208576,-0.10884243334570205,0.10824378927003582,0.10500469498768626,0.11097894310862272,0.03281686463966776,0.057513006859258045,-0.04446123975635749,-0.04187003769321573,-0.006744326869652345,0.024387889510630898,0.033811959890348256,0.03910339011579401,0.026253661010629016,0.035921999466088615,0.05341588616370229,0.035921999466088615,0.035921999466088615,-0.04948260065374847,-0.04566479636519373,0.09620561017914389,0.09720795971530688,0.08500910893717452,-0.0012915867277268423,0.03407705981741237,0.028633000079021302,0.023420716856789977,0.05337798197934096,0.047481702087459436,0.05813496942999611,0.05496949323407248,0.032015986519699086,0.022001254985098844,0.010972700508252147,0.015511954049720498,0.0678302806972381,0.06783028069724333,-0.015346459190077362,-0.03958346855635245,-0.03958346855635245,-0.03958346855635245,-0.05946471683856272,-0.0503107340176309,0.016271043405163076,0.043102441527604715,0.025348593148626912,0.03526828312725388,0.0014427817568697958,-0.015435812050092522,-0.025199009187732834,-0.3736111999867027,-0.3739444997140579,-0.23710963168493904,-0.015695210398555155,0.09993846672469511,0.20110571999695534,0.011047956647093602,0.060435948410802784,0.0767805780309749,0.188164710225842,0.24021355300654526,0.012684401041648702,0.0014344081342359675,-0.004343520410053608,0.010373205127356509,-0.0025245642431642036,0.020984071321385224,-0.00826173525835661,-0.0011675240150719496,-0.007293407374216697,-0.007737725224758391,-0.12873553407201643,-0.13398688504999706,-0.10937950453387728,-0.11623865704431663,0.012031496331261406,0.017983495790335084,-0.022755835058056218,-0.01977717235163129,-0.008874894704654551,0.0065983302521164956,-0.017627812591766035,-0.01134142643186195,0.05033075621252764,0.10776969511462725
E_TOTPOP,-0.016892493986572818,-0.02367846415339688,-0.10722050638828938,-0.01701829040847775,-0.0170264247545109,1.0,0.6512422412899269,0.2519017572769303,-0.1623914937048409,-0.15689126888707466,-0.05290870565289375,-0.05143961548793474,-0.12970392623357105,-0.12902784456694347,0.06100629505017742,0.08197391285566848,0.08197391285566848,0.08197391285566848,-0.18960193342663514,-0.18359521266055312,-0.054540453875772776,-0.06727819076540058,-0.08941800059512499,-0.03402866577278977,-0.08341656897621767,-0.0697650503948254,-0.07547500294589889,-0.07009195017246007,-0.03669732295310295,-0.03349464990499319,-0.24259348608482145,-0.240168112724159,-0.14054806865611363,-0.14002196934994318,-0.19705334632630872,-0.19493207298054208,0.22668981615795683,0.2287144639093354,-0.24792427340362946,-0.23595723041575728,0.07678841294539643,0.18887089232091833,0.0016694715324473452,-0.014391049095067334,-0.10418458148725798,-0.04528528122862479,-0.05007710381527047,0.020115158983042364,-0.01599225832864063,-0.020543968292410557,-0.09337469690305521,-0.09635709265251807,0.06715977422763891,0.08660367731998397,0.08822139981573854,0.0952134989695314,0.012898074620687606,0.05984219620552627,0.04767252071475108,0.031940733307608334,0.10952081578137246,0.1117746016732251,-0.01437474381904684,0.015300224766273633,-0.06737790670224666,-0.013866077811518432,-0.024171989802724093,0.023262114353545405,-0.047135984192281606,0.0008935174120993871,-0.028750033685903918,-0.03214647297110669,0.0010261186400930414,-0.00013145189767553635,0.005567243364197872,0.013688993662490342,0.03502681256824948,-0.026526927065650775,-0.24190122944661022,-0.23346084418830443,-0.002322305901406155,-0.011193563294816758,-0.18788491749525987,-0.18788330847063736,-0.08140555620838856,-0.06090501735657146,0.0241743268667991,0.02620388340959627,-0.014396058880801664,0.0068211229952759075,-0.021431352691130674,-0.02714552674929975,-0.003068495797361454,-0.005269050812981787,0.015964078462081883,-0.005269050812981787,-0.005269050812981787,0.016068357258502624,0.01396250212141102,-0.16579618011956046,-0.15507868587180007,-0.11955514704995811,-0.11416040302000223,-0.109050603894342,-0.1105605633889594,-0.26239601483811426,-0.2698259091003105,-0.2357882706349496,-0.08894400960322249,-0.08579062027899628,-0.07725729623139492,-0.20594244870642758,-0.19962542847344933,-0.17005773455109163,-0.23216075988268395,-0.23216075988268167,0.045861537870767105,0.04652401212732772,0.04652401212732772,0.04652401212732772,-0.01783364402935071,-0.035382625789461906,-0.05013745392082233,-0.05162124777960599,-0.057954152770089314,-0.05272366209832955,-0.02646060583509641,-0.026011219723744185,-0.028331982414895197,0.06184523089661998,0.07188485936850587,0.07621988319868334,-0.004862415798853704,0.003096675668052007,-0.03706237188637803,0.10404270429136413,0.10617043016691789,0.06947464915691431,-0.03621374996068624,-0.04842649835562917,0.032764642318860004,-0.061242263460504036,-0.05384437451093251,-0.038423491052805125,0.03615064395804317,0.04537805006220734,0.03364480563374391,0.04696756110231325,0.20509867362717019,-0.09557883824010219,0.4112288551476538,0.12204884124254468,0.33142484986208604,0.12964460378439116,0.011833803750860123,-0.04992376132030144,0.10100574356009427,0.031364228833930904,0.4555482961009394,0.016386350735866136,0.1858797513411506,0.020927755964668643,-0.044243957707005385,-0.09268838345791519
M_TOTPOP,-0.06933740840820325,0.028922326963191292,-0.19101280787393932,-0.06905580106258621,-0.0690453665245711,0.6512422412899269,1.0,0.11095715524962078,0.01501457173232503,0.015371192220688919,0.11752258396093741,0.11622751406309127,0.01079756102187747,0.010540542415979577,0.33791156958272034,0.3504250839055885,0.3504250839055885,0.3504250839055885,0.03460680200681608,0.033382450301125445,0.1430740491449633,0.12275748180199664,0.05633659051811071,0.07907198271460598,0.10225345704453123,0.11322488040518233,0.13041538227121088,0.13427573375351504,0.16746903065427707,0.1625371392562761,-0.13216162422008004,-0.14790948586478336,0.10054166935400738,0.10068747478527895,-0.25585521160238944,-0.3022799023068519,0.2934639147322564,0.2827377600702047,-0.17490561298680263,-0.17602008005457048,0.24280913025578613,0.30097452340047504,0.07644180106786123,0.06665350567814095,-0.06221710377866624,-0.10274652923428977,-0.15841862574772786,-0.09982831366981604,-0.1407740570383064,-0.1422112848209609,0.10535903966496594,0.10504677230169454,0.10475949726618686,0.13968531616025806,0.08315320124459939,0.09923668598756546,0.16591437238808024,0.22586453068045878,0.18766331288241003,0.19235827438389605,0.24252030475578912,0.2447962799376702,0.002018957795359847,-0.010838080120967975,0.04198683615948416,0.026968939682870823,0.07521905002042137,0.06745112304162597,0.023850202380003845,-0.008333011779218191,-0.033902536219823726,-0.052682712786152455,-0.0038180667991886135,-0.004735000711617906,0.024566075285222738,0.026140367334161772,0.1365724121499061,-0.13629992359277826,-0.19651166308215906,-0.18040892709219375,0.13977574429284895,-0.152290911499681,-0.29597378208610253,-0.2937150118316223,0.008439617898996716,-0.020820970836714837,0.1593609822855503,0.1547198123665828,-0.00020104614375646477,-0.061505993901930345,0.007128133313757398,-0.004814822969575076,0.01123386808853928,-0.0012876349672575212,0.0578850805327444,-0.0012876349672575212,-0.0012876349672575212,0.07848800878300226,0.0775814357222712,-0.09277350272268899,-0.10032749268370204,-0.05747483696021628,-0.2672620000707809,-0.30080759945894553,-0.24955813436440855,-0.2120264046908802,-0.23592344919483207,-0.20514109909128542,0.05950266862324832,0.07643744985675698,0.07240847432528039,0.008500191590412619,0.005948969256749832,0.021541670967378315,-0.13599413856751652,-0.13599413856751685,0.004571023552993769,0.009860358372171038,0.009860358372171038,0.009860358372171038,-0.013073895034620132,-0.03602848061194239,-0.1922381011873758,-0.20208139643913536,-0.19730136072246,-0.20115625927620315,-0.02020853830879215,-0.0022841997424798716,0.00890868071945173,0.1541727030278994,0.19250932616635905,0.17865608981954548,0.0924868360723795,0.10591860905646226,0.004324693124218887,0.07873405255237625,0.05993323733250872,-0.051305795763698425,-0.08943963362663783,-0.1069950052412976,0.027140163619972537,-0.1374355449611663,-0.13820591868202944,-0.1298892424640482,0.06851586707534288,0.07568760137155225,-0.013998314199084365,-0.005903795420128847,0.3299670919479896,0.12004127258687994,0.48044572516992756,0.2994622316323912,0.2460008977067641,0.11915419736830746,-0.025073371889927278,-0.06235643257846197,0.08655077888140177,0.03867957350420145,0.28014336256678596,-0.004797874863562553,0.14719642264986663,0.0415329962380229,-0.08777081397503878,-0.15396289848844588
E_DAYPOP,-0.004905816000421587,-0.004511001838096808,-0.05320362898906421,-0.004927966657423891,-0.0049298955952338285,0.2519017572769303,0.11095715524962078,1.0,0.029240203950908893,0.031038448747154817,0.11606248402516603,0.11916460324608891,0.03564204742138154,0.03338366424970404,0.035335375912651575,0.06611599924191547,0.06611599924191547,0.06611599924191547,-0.01227724751821691,-0.018792724884203724,-0.05458568252368412,-0.06739983386181797,-0.017885334315959917,-0.005809805690920839,0.1933853716897297,0.18393691336994675,0.07741796874833475,0.08047892292420646,-0.026345064239490436,-0.02990091246892542,-0.05929902337041735,-0.0659978442135587,0.0151631630955984,0.01485353889672089,-0.10798460641390573,-0.10682600481014078,-0.11601902927430272,-0.08568458914680284,-0.08895463692610867,-0.09530038124167196,0.0064451771136320715,0.07765022784563547,-0.11371066538838971,-0.0820882197661295,-0.09847512637185042,-0.08488995953205225,0.2208258398514616,0.18722336178586127,0.06635394682417388,0.06963237249361941,0.009723979057926595,0.0063285721071930255,0.024050640811918857,0.05000409316987613,0.03976427307560988,0.0545713209358386,0.1275055267709219,0.14454781990006665,0.07480556461493504,0.070966845419367,0.11756884435352236,0.1182993481940003,0.029735756641422178,0.05409969028934521,0.17302856767383995,0.17956700944037718,0.15092113467658028,0.16668173149542417,0.09715092094358249,0.10686477285082048,-0.009763711581269173,-0.01936842334336924,-0.0004379011380452348,-0.0012827536219912387,0.19781332359050804,0.19574869599307723,0.09935271152089245,-0.0944996588377183,-0.07142872418249076,-0.0719778968865774,0.16869727027562859,-0.17112215462583544,-0.21595993379474276,-0.20570050547060506,0.11490116617189604,0.10753045819579933,0.16650289996822593,0.16307425726188396,0.10187005958045771,0.06494890692300262,0.1690292601868747,0.15324931088849153,0.0492865943414179,0.04753978359610319,-0.01407442816538496,0.04753978359610319,0.04753978359610319,0.17571166788043266,0.1742009949199934,-0.08441841416407048,-0.08213934830446039,-0.047090532545998674,-0.12922787578483136,-0.11894751247575751,-0.09469788182111474,-0.18226307845627426,-0.16907151711907342,-0.11951147485330381,0.023233204115486124,-0.0031270938002763136,0.005770041927175499,-0.17109226941579944,-0.16319174668545533,-0.10517871816201033,-0.11739774102836305,-0.11739774102836158,0.01768096438764558,0.017251870716961222,0.017251870716961222,0.017251870716961222,-0.014679882514574947,-0.028323209330799484,-0.024588378836065856,-0.02332866682142202,-0.029749318535052832,-0.02564244309608701,0.009937550466219662,0.018829524568684777,0.01706692523739727,0.019113873209411023,0.02361156254090787,0.029270597702107513,-0.0026759764747131837,-0.0004157349751242346,-0.015025619656479599,0.07124439094248791,0.07121108496229407,0.034029918102988235,-0.008334654175434202,-0.015578568587470093,0.011844672162879447,-0.05955859637478637,-0.06379309231878501,-0.050610661496016535,0.018380530947479316,0.01986617502342493,0.014096555097259779,0.01924115609841049,0.034966898770194495,-0.03404012921168019,0.08538014604377535,0.023888868716264184,0.1638384873858722,0.12550256489278974,0.001296512567846774,-0.017499770169311903,0.04524649036702303,0.035656864250208274,0.13747982816274598,0.02954517950133404,0.04526139445239589,0.004186335879298076,-0.023085960030323465,-0.04769772144192421
